timestamp,event_type,cycle_id,data,metadata
1755192511.7072363,T4a_wrist_tf,cycle_192_1755192511668,wrist,
1755192511.7194116,T1_image,cycle_194_1755192511719,640x480,
1755192511.7400932,T4a_wrist_tf,cycle_193_1755192511687,wrist,
1755192511.753364,T1_image,cycle_195_1755192511753,640x480,
1755192511.767818,T4a_wrist_tf,cycle_194_1755192511719,wrist,
1755192511.7880304,T1_image,cycle_196_1755192511788,640x480,
1755192511.7920141,T4a_wrist_tf,cycle_195_1755192511753,wrist,
1755192511.8218987,T1_image,cycle_197_1755192511821,640x480,
1755192511.8323474,T5_command,cycle_197_1755192511821,gripper_open,
1755192511.8330307,T6_feedback,cycle_197_1755192511821,success:True,
1755192511.8364644,T4a_wrist_tf,cycle_196_1755192511788,wrist,
1755192511.8433633,T5_command,cycle_197_1755192511821,arm_pose,
1755192511.857381,T1_image,cycle_198_1755192511857,640x480,
1755192511.8630543,T6_feedback,cycle_198_1755192511857,success:True,
1755192511.8672028,T4a_wrist_tf,cycle_197_1755192511821,wrist,
1755192511.8858802,T4a_wrist_tf,cycle_198_1755192511857,wrist,
1755192511.890385,T1_image,cycle_199_1755192511890,640x480,
1755192511.9156444,T4a_wrist_tf,cycle_199_1755192511890,wrist,
1755192511.9225423,T1_image,cycle_200_1755192511922,640x480,
1755192511.9485927,T4a_wrist_tf,cycle_200_1755192511922,wrist,
1755192511.9550197,T1_image,cycle_201_1755192511954,640x480,
1755192511.9815462,T4a_wrist_tf,cycle_201_1755192511954,wrist,
1755192511.9909546,T1_image,cycle_202_1755192511990,640x480,
1755192512.012602,T4a_wrist_tf,cycle_202_1755192511990,wrist,
1755192512.0228791,T1_image,cycle_203_1755192512022,640x480,
1755192512.039301,T5_command,cycle_203_1755192512022,gripper_open,
1755192512.0477057,T4a_wrist_tf,cycle_203_1755192512022,wrist,
1755192512.0495822,T6_feedback,cycle_203_1755192512022,success:True,
1755192512.052285,T1_image,cycle_204_1755192512052,640x480,
1755192512.0610142,T5_command,cycle_204_1755192512052,arm_pose,
1755192512.0756607,T4a_wrist_tf,cycle_204_1755192512052,wrist,
1755192512.0779452,T6_feedback,cycle_204_1755192512052,success:True,
1755192512.0857823,T1_image,cycle_205_1755192512085,640x480,
1755192512.1074824,T4a_wrist_tf,cycle_205_1755192512085,wrist,
1755192512.1189742,T1_image,cycle_206_1755192512118,640x480,
1755192512.1406326,T4a_wrist_tf,cycle_206_1755192512118,wrist,
1755192512.1541827,T1_image,cycle_207_1755192512154,640x480,
1755192512.1871948,T1_image,cycle_208_1755192512187,640x480,
1755192512.1953962,T4a_wrist_tf,cycle_207_1755192512154,wrist,
1755192512.2175498,T4a_wrist_tf,cycle_208_1755192512187,wrist,
1755192512.2211056,T1_image,cycle_209_1755192512221,640x480,
1755192512.2489505,T4a_wrist_tf,cycle_209_1755192512221,wrist,
1755192512.254647,T1_image,cycle_210_1755192512254,640x480,
1755192512.2813327,T4a_wrist_tf,cycle_210_1755192512254,wrist,
1755192512.2876441,T1_image,cycle_211_1755192512287,640x480,
1755192512.3085704,T4a_wrist_tf,cycle_211_1755192512287,wrist,
1755192512.320874,T5_command,cycle_211_1755192512287,gripper_open,
1755192512.3243387,T1_image,cycle_212_1755192512324,640x480,
1755192512.3336236,T6_feedback,cycle_212_1755192512324,success:True,
1755192512.3386548,T5_command,cycle_212_1755192512324,arm_pose,
1755192512.3429093,T4a_wrist_tf,cycle_212_1755192512324,wrist,
1755192512.3483527,T6_feedback,cycle_212_1755192512324,success:True,
1755192512.352511,T1_image,cycle_213_1755192512352,640x480,
1755192512.3846142,T4a_wrist_tf,cycle_213_1755192512352,wrist,
1755192512.3867192,T1_image,cycle_214_1755192512386,640x480,
1755192512.4175708,T4a_wrist_tf,cycle_214_1755192512386,wrist,
1755192512.4205031,T1_image,cycle_215_1755192512420,640x480,
1755192512.4458704,T4a_wrist_tf,cycle_215_1755192512420,wrist,
1755192512.454458,T1_image,cycle_216_1755192512454,640x480,
1755192512.4778016,T4a_wrist_tf,cycle_216_1755192512454,wrist,
1755192512.4872503,T1_image,cycle_217_1755192512487,640x480,
1755192512.5149367,T4a_wrist_tf,cycle_217_1755192512487,wrist,
1755192512.5227246,T1_image,cycle_218_1755192512522,640x480,
1755192512.5501292,T4a_wrist_tf,cycle_218_1755192512522,wrist,
1755192512.5543869,T1_image,cycle_219_1755192512554,640x480,
1755192512.555847,T5_command,cycle_219_1755192512554,gripper_open,
1755192512.5694392,T6_feedback,cycle_219_1755192512554,success:True,
1755192512.581952,T5_command,cycle_219_1755192512554,arm_pose,
1755192512.5866144,T1_image,cycle_220_1755192512586,640x480,
1755192512.601835,T6_feedback,cycle_220_1755192512586,success:True,
1755192512.612467,T4a_wrist_tf,cycle_219_1755192512554,wrist,
1755192512.6225924,T1_image,cycle_221_1755192512622,640x480,
1755192512.6415815,T4a_wrist_tf,cycle_220_1755192512586,wrist,
1755192512.6538625,T1_image,cycle_222_1755192512653,640x480,
1755192512.6642148,T4a_wrist_tf,cycle_221_1755192512622,wrist,
1755192512.6879168,T1_image,cycle_223_1755192512687,640x480,
1755192512.688685,T4a_wrist_tf,cycle_222_1755192512653,wrist,
1755192512.7154653,T4a_wrist_tf,cycle_223_1755192512687,wrist,
1755192512.7199996,T1_image,cycle_224_1755192512719,640x480,
1755192512.7428322,T4a_wrist_tf,cycle_224_1755192512719,wrist,
1755192512.7569156,T1_image,cycle_225_1755192512755,640x480,
1755192512.7739286,T5_command,cycle_225_1755192512755,gripper_open,
1755192512.7793782,T4a_wrist_tf,cycle_225_1755192512755,wrist,
1755192512.7840202,T6_feedback,cycle_225_1755192512755,success:True,
1755192512.7881896,T1_image,cycle_226_1755192512788,640x480,
1755192512.7969308,T5_command,cycle_226_1755192512788,arm_pose,
1755192512.8073769,T6_feedback,cycle_226_1755192512788,success:True,
1755192512.820877,T4a_wrist_tf,cycle_226_1755192512788,wrist,
1755192512.8226106,T1_image,cycle_227_1755192512822,640x480,
1755192512.8449907,T4a_wrist_tf,cycle_227_1755192512822,wrist,
1755192512.854765,T1_image,cycle_228_1755192512854,640x480,
1755192512.8850017,T4a_wrist_tf,cycle_228_1755192512854,wrist,
1755192512.8875482,T1_image,cycle_229_1755192512887,640x480,
1755192512.9101503,T4a_wrist_tf,cycle_229_1755192512887,wrist,
1755192512.920031,T1_image,cycle_230_1755192512920,640x480,
1755192512.9445062,T4a_wrist_tf,cycle_230_1755192512920,wrist,
1755192512.957571,T1_image,cycle_231_1755192512957,640x480,
1755192512.9706526,T5_command,cycle_231_1755192512957,gripper_open,
1755192512.9801567,T6_feedback,cycle_231_1755192512957,success:True,
1755192512.9818044,T4a_wrist_tf,cycle_231_1755192512957,wrist,
1755192512.9888766,T1_image,cycle_232_1755192512988,640x480,
1755192512.9950292,T5_command,cycle_232_1755192512988,arm_pose,
1755192513.0008042,T6_feedback,cycle_232_1755192512988,success:True,
1755192513.0137901,T4a_wrist_tf,cycle_232_1755192512988,wrist,
1755192513.0203166,T1_image,cycle_233_1755192513020,640x480,
1755192513.0450609,T4a_wrist_tf,cycle_233_1755192513020,wrist,
1755192513.0551648,T1_image,cycle_234_1755192513055,640x480,
1755192513.0801203,T4a_wrist_tf,cycle_234_1755192513055,wrist,
1755192513.0876644,T1_image,cycle_235_1755192513087,640x480,
1755192513.120356,T1_image,cycle_236_1755192513120,640x480,
1755192513.1233728,T4a_wrist_tf,cycle_235_1755192513087,wrist,
1755192513.1452157,T4a_wrist_tf,cycle_236_1755192513120,wrist,
1755192513.1570117,T1_image,cycle_237_1755192513154,640x480,
1755192513.1785429,T4a_wrist_tf,cycle_237_1755192513154,wrist,
1755192513.184021,T5_command,cycle_237_1755192513154,gripper_open,
1755192513.1903682,T6_feedback,cycle_237_1755192513154,success:True,
1755192513.1910872,T1_image,cycle_238_1755192513190,640x480,
1755192513.2002447,T5_command,cycle_238_1755192513190,arm_pose,
1755192513.2094011,T6_feedback,cycle_238_1755192513190,success:True,
1755192513.2191184,T4a_wrist_tf,cycle_238_1755192513190,wrist,
1755192513.22389,T1_image,cycle_239_1755192513223,640x480,
1755192513.248419,T4a_wrist_tf,cycle_239_1755192513223,wrist,
1755192513.2543273,T1_image,cycle_240_1755192513254,640x480,
1755192513.2781372,T4a_wrist_tf,cycle_240_1755192513254,wrist,
1755192513.288155,T1_image,cycle_241_1755192513288,640x480,
1755192513.3113647,T4a_wrist_tf,cycle_241_1755192513288,wrist,
1755192513.320173,T1_image,cycle_242_1755192513320,640x480,
1755192513.3436232,T4a_wrist_tf,cycle_242_1755192513320,wrist,
1755192513.3544009,T1_image,cycle_243_1755192513354,640x480,
1755192513.3776374,T4a_wrist_tf,cycle_243_1755192513354,wrist,
1755192513.3940914,T1_image,cycle_244_1755192513394,640x480,
1755192513.3959098,T5_command,cycle_244_1755192513394,gripper_open,
1755192513.4047678,T6_feedback,cycle_244_1755192513394,success:True,
1755192513.4142697,T5_command,cycle_244_1755192513394,arm_pose,
1755192513.415212,T4a_wrist_tf,cycle_244_1755192513394,wrist,
1755192513.4228249,T1_image,cycle_245_1755192513422,640x480,
1755192513.4244606,T6_feedback,cycle_245_1755192513422,success:True,
1755192513.447201,T4a_wrist_tf,cycle_245_1755192513422,wrist,
1755192513.4543006,T1_image,cycle_246_1755192513454,640x480,
1755192513.477323,T4a_wrist_tf,cycle_246_1755192513454,wrist,
1755192513.4887319,T1_image,cycle_247_1755192513488,640x480,
1755192513.5115817,T4a_wrist_tf,cycle_247_1755192513488,wrist,
1755192513.5242167,T1_image,cycle_248_1755192513524,640x480,
1755192513.546376,T4a_wrist_tf,cycle_248_1755192513524,wrist,
1755192513.5607734,T1_image,cycle_249_1755192513560,640x480,
1755192513.5863583,T4a_wrist_tf,cycle_249_1755192513560,wrist,
1755192513.5892346,T1_image,cycle_250_1755192513589,640x480,
1755192513.6028628,T5_command,cycle_250_1755192513589,gripper_open,
1755192513.6144638,T6_feedback,cycle_250_1755192513589,success:True,
1755192513.622089,T1_image,cycle_251_1755192513622,640x480,
1755192513.6255682,T5_command,cycle_251_1755192513622,arm_pose,
1755192513.6278958,T4a_wrist_tf,cycle_250_1755192513589,wrist,
1755192513.639969,T6_feedback,cycle_251_1755192513622,success:True,
1755192513.6529112,T4a_wrist_tf,cycle_251_1755192513622,wrist,
1755192513.6550305,T1_image,cycle_252_1755192513655,640x480,
1755192513.681185,T4a_wrist_tf,cycle_252_1755192513655,wrist,
1755192513.6888194,T1_image,cycle_253_1755192513688,640x480,
1755192513.7141285,T4a_wrist_tf,cycle_253_1755192513688,wrist,
1755192513.7211323,T1_image,cycle_254_1755192513721,640x480,
1755192513.7498977,T4a_wrist_tf,cycle_254_1755192513721,wrist,
1755192513.756328,T1_image,cycle_255_1755192513756,640x480,
1755192513.786399,T4a_wrist_tf,cycle_255_1755192513756,wrist,
1755192513.7924616,T1_image,cycle_256_1755192513792,640x480,
1755192513.804697,T5_command,cycle_256_1755192513792,gripper_open,
1755192513.8161762,T6_feedback,cycle_256_1755192513792,success:True,
1755192513.8227687,T1_image,cycle_257_1755192513822,640x480,
1755192513.8247898,T5_command,cycle_257_1755192513822,arm_pose,
1755192513.8260477,T4a_wrist_tf,cycle_256_1755192513792,wrist,
1755192513.8428347,T6_feedback,cycle_257_1755192513822,success:True,
1755192513.8546133,T1_image,cycle_258_1755192513854,640x480,
1755192513.8564966,T4a_wrist_tf,cycle_257_1755192513822,wrist,
1755192513.8850138,T4a_wrist_tf,cycle_258_1755192513854,wrist,
1755192513.8881223,T1_image,cycle_259_1755192513888,640x480,
1755192513.9183683,T4a_wrist_tf,cycle_259_1755192513888,wrist,
1755192513.9213288,T1_image,cycle_260_1755192513921,640x480,
1755192513.948179,T4a_wrist_tf,cycle_260_1755192513921,wrist,
1755192513.9567168,T1_image,cycle_261_1755192513956,640x480,
1755192513.9829233,T4a_wrist_tf,cycle_261_1755192513956,wrist,
1755192513.9895692,T1_image,cycle_262_1755192513989,640x480,
1755192514.0169132,T5_command,cycle_262_1755192513989,gripper_open,
1755192514.0224562,T4a_wrist_tf,cycle_262_1755192513989,wrist,
1755192514.023318,T1_image,cycle_263_1755192514023,640x480,
1755192514.0310566,T6_feedback,cycle_263_1755192514023,success:True,
1755192514.0438259,T5_command,cycle_263_1755192514023,arm_pose,
1755192514.050625,T6_feedback,cycle_263_1755192514023,success:True,
1755192514.052849,T4a_wrist_tf,cycle_263_1755192514023,wrist,
1755192514.056669,T1_image,cycle_264_1755192514056,640x480,
1755192514.0877428,T4a_wrist_tf,cycle_264_1755192514056,wrist,
1755192514.0896242,T1_image,cycle_265_1755192514088,640x480,
1755192514.1227615,T1_image,cycle_266_1755192514122,640x480,
1755192514.1417027,T4a_wrist_tf,cycle_265_1755192514088,wrist,
1755192514.1558168,T1_image,cycle_267_1755192514155,640x480,
1755192514.164679,T4a_wrist_tf,cycle_266_1755192514122,wrist,
1755192514.1969132,T1_image,cycle_268_1755192514196,640x480,
1755192514.1994984,T4a_wrist_tf,cycle_267_1755192514155,wrist,
1755192514.2202573,T5_command,cycle_268_1755192514196,gripper_open,
1755192514.2235668,T1_image,cycle_269_1755192514223,640x480,
1755192514.232386,T6_feedback,cycle_269_1755192514223,success:True,
1755192514.2350383,T4a_wrist_tf,cycle_268_1755192514196,wrist,
1755192514.2435334,T5_command,cycle_269_1755192514223,arm_pose,
1755192514.2488534,T6_feedback,cycle_269_1755192514223,success:True,
1755192514.2559946,T4a_wrist_tf,cycle_269_1755192514223,wrist,
1755192514.2574925,T1_image,cycle_270_1755192514257,640x480,
1755192514.2825415,T4a_wrist_tf,cycle_270_1755192514257,wrist,
1755192514.2895818,T1_image,cycle_271_1755192514289,640x480,
1755192514.315569,T4a_wrist_tf,cycle_271_1755192514289,wrist,
1755192514.322326,T1_image,cycle_272_1755192514322,640x480,
1755192514.3541563,T4a_wrist_tf,cycle_272_1755192514322,wrist,
1755192514.3571827,T1_image,cycle_273_1755192514357,640x480,
1755192514.3889241,T4a_wrist_tf,cycle_273_1755192514357,wrist,
1755192514.3920314,T1_image,cycle_274_1755192514392,640x480,
1755192514.4044006,T5_command,cycle_274_1755192514392,gripper_open,
1755192514.4151025,T6_feedback,cycle_274_1755192514392,success:True,
1755192514.4266016,T1_image,cycle_275_1755192514426,640x480,
1755192514.4281416,T4a_wrist_tf,cycle_274_1755192514392,wrist,
1755192514.4311385,T5_command,cycle_275_1755192514426,arm_pose,
1755192514.440114,T6_feedback,cycle_275_1755192514426,success:True,
1755192514.4539087,T4a_wrist_tf,cycle_275_1755192514426,wrist,
1755192514.4551036,T1_image,cycle_276_1755192514455,640x480,
1755192514.485651,T4a_wrist_tf,cycle_276_1755192514455,wrist,
1755192514.4894376,T1_image,cycle_277_1755192514489,640x480,
1755192514.5185604,T4a_wrist_tf,cycle_277_1755192514489,wrist,
1755192514.5241556,T1_image,cycle_278_1755192514524,640x480,
1755192514.5521443,T4a_wrist_tf,cycle_278_1755192514524,wrist,
1755192514.55639,T1_image,cycle_279_1755192514556,640x480,
1755192514.5897465,T1_image,cycle_280_1755192514589,640x480,
1755192514.5927591,T5_command,cycle_280_1755192514589,gripper_open,
1755192514.59499,T4a_wrist_tf,cycle_279_1755192514556,wrist,
1755192514.6156733,T6_feedback,cycle_280_1755192514589,success:True,
1755192514.6189258,T4a_wrist_tf,cycle_280_1755192514589,wrist,
1755192514.6227145,T1_image,cycle_281_1755192514622,640x480,
1755192514.6304924,T5_command,cycle_281_1755192514622,arm_pose,
1755192514.6389265,T6_feedback,cycle_281_1755192514622,success:True,
1755192514.6561005,T1_image,cycle_282_1755192514656,640x480,
1755192514.6629186,T4a_wrist_tf,cycle_281_1755192514622,wrist,
1755192514.688741,T1_image,cycle_283_1755192514688,640x480,
1755192514.6901774,T4a_wrist_tf,cycle_282_1755192514656,wrist,
1755192514.719045,T4a_wrist_tf,cycle_283_1755192514688,wrist,
1755192514.7225425,T1_image,cycle_284_1755192514722,640x480,
1755192514.7456791,T4a_wrist_tf,cycle_284_1755192514722,wrist,
1755192514.7585492,T1_image,cycle_285_1755192514758,640x480,
1755192514.7844524,T4a_wrist_tf,cycle_285_1755192514758,wrist,
1755192514.785101,T5_command,cycle_285_1755192514758,gripper_open,
1755192514.7909343,T1_image,cycle_286_1755192514790,640x480,
1755192514.7931488,T6_feedback,cycle_286_1755192514790,success:True,
1755192514.8112254,T5_command,cycle_286_1755192514790,arm_pose,
1755192514.8159208,T4a_wrist_tf,cycle_286_1755192514790,wrist,
1755192514.8226762,T1_image,cycle_287_1755192514822,640x480,
1755192514.8238862,T6_feedback,cycle_287_1755192514822,success:True,
1755192514.854889,T4a_wrist_tf,cycle_287_1755192514822,wrist,
1755192514.8579662,T1_image,cycle_288_1755192514857,640x480,
1755192514.8886235,T4a_wrist_tf,cycle_288_1755192514857,wrist,
1755192514.8944316,T1_image,cycle_289_1755192514894,640x480,
1755192514.9227614,T1_image,cycle_290_1755192514922,640x480,
1755192514.9314368,T4a_wrist_tf,cycle_289_1755192514894,wrist,
1755192514.9511015,T4a_wrist_tf,cycle_290_1755192514922,wrist,
1755192514.9700596,T1_image,cycle_291_1755192514970,640x480,
1755192514.9831593,T4a_wrist_tf,cycle_291_1755192514970,wrist,
1755192514.9953704,T1_image,cycle_292_1755192514995,640x480,
1755192514.9999163,T5_command,cycle_292_1755192514995,gripper_open,
1755192515.001098,T6_feedback,cycle_292_1755192514995,success:True,
1755192515.0153372,T5_command,cycle_292_1755192514995,arm_pose,
1755192515.02043,T4a_wrist_tf,cycle_292_1755192514995,wrist,
1755192515.0217328,T6_feedback,cycle_292_1755192514995,success:True,
1755192515.0285697,T1_image,cycle_293_1755192515028,640x480,
1755192515.0543098,T4a_wrist_tf,cycle_293_1755192515028,wrist,
1755192515.0568483,T1_image,cycle_294_1755192515056,640x480,
1755192515.0893717,T1_image,cycle_295_1755192515089,640x480,
1755192515.1034956,T4a_wrist_tf,cycle_294_1755192515056,wrist,
1755192515.1258953,T1_image,cycle_296_1755192515125,640x480,
1755192515.1317384,T4a_wrist_tf,cycle_295_1755192515089,wrist,
1755192515.1560156,T4a_wrist_tf,cycle_296_1755192515125,wrist,
1755192515.1657858,T1_image,cycle_297_1755192515165,640x480,
1755192515.1904602,T1_image,cycle_298_1755192515190,640x480,
1755192515.203608,T5_command,cycle_298_1755192515190,gripper_open,
1755192515.2125714,T6_feedback,cycle_298_1755192515190,success:True,
1755192515.2170098,T4a_wrist_tf,cycle_297_1755192515165,wrist,
1755192515.2227929,T5_command,cycle_298_1755192515190,arm_pose,
1755192515.2372909,T1_image,cycle_299_1755192515237,640x480,
1755192515.239881,T6_feedback,cycle_299_1755192515237,success:True,
1755192515.2566812,T1_image,cycle_300_1755192515256,640x480,
1755192515.2649784,T4a_wrist_tf,cycle_298_1755192515190,wrist,
1755192515.285819,T4a_wrist_tf,cycle_299_1755192515237,wrist,
1755192515.2914517,T1_image,cycle_301_1755192515291,640x480,
1755192515.3081083,T4a_wrist_tf,cycle_300_1755192515256,wrist,
1755192515.3233063,T1_image,cycle_302_1755192515323,640x480,
1755192515.3342564,T4a_wrist_tf,cycle_301_1755192515291,wrist,
1755192515.354796,T4a_wrist_tf,cycle_302_1755192515323,wrist,
1755192515.356667,T1_image,cycle_303_1755192515356,640x480,
1755192515.3866348,T4a_wrist_tf,cycle_303_1755192515356,wrist,
1755192515.3999257,T5_command,cycle_303_1755192515356,gripper_open,
1755192515.4045253,T1_image,cycle_304_1755192515404,640x480,
1755192515.4164941,T6_feedback,cycle_304_1755192515404,success:True,
1755192515.4246185,T5_command,cycle_304_1755192515404,arm_pose,
1755192515.4254172,T1_image,cycle_305_1755192515425,640x480,
1755192515.43147,T4a_wrist_tf,cycle_304_1755192515404,wrist,
1755192515.4360735,T6_feedback,cycle_305_1755192515425,success:True,
1755192515.4636042,T1_image,cycle_306_1755192515463,640x480,
1755192515.4650493,T4a_wrist_tf,cycle_305_1755192515425,wrist,
1755192515.4903562,T1_image,cycle_307_1755192515490,640x480,
1755192515.497064,T4a_wrist_tf,cycle_306_1755192515463,wrist,
1755192515.521925,T4a_wrist_tf,cycle_307_1755192515490,wrist,
1755192515.5273519,T1_image,cycle_308_1755192515527,640x480,
1755192515.5571728,T4a_wrist_tf,cycle_308_1755192515527,wrist,
1755192515.5583663,T1_image,cycle_309_1755192515558,640x480,
1755192515.582591,T5_command,cycle_309_1755192515558,gripper_open,
1755192515.589097,T6_feedback,cycle_309_1755192515558,success:True,
1755192515.5959113,T1_image,cycle_310_1755192515595,640x480,
1755192515.5995626,T5_command,cycle_310_1755192515595,arm_pose,
1755192515.6055431,T4a_wrist_tf,cycle_309_1755192515558,wrist,
1755192515.622799,T6_feedback,cycle_310_1755192515595,success:True,
1755192515.625397,T1_image,cycle_311_1755192515625,640x480,
1755192515.6320062,T4a_wrist_tf,cycle_310_1755192515595,wrist,
1755192515.6611917,T1_image,cycle_312_1755192515659,640x480,
1755192515.6649885,T4a_wrist_tf,cycle_311_1755192515625,wrist,
1755192515.6889644,T4a_wrist_tf,cycle_312_1755192515659,wrist,
1755192515.6940885,T1_image,cycle_313_1755192515694,640x480,
1755192515.7275903,T1_image,cycle_314_1755192515727,640x480,
1755192515.7312481,T4a_wrist_tf,cycle_313_1755192515694,wrist,
1755192515.7560606,T4a_wrist_tf,cycle_314_1755192515727,wrist,
1755192515.7580671,T1_image,cycle_315_1755192515758,640x480,
1755192515.7887769,T4a_wrist_tf,cycle_315_1755192515758,wrist,
1755192515.7937813,T1_image,cycle_316_1755192515793,640x480,
1755192515.8109689,T5_command,cycle_316_1755192515793,gripper_open,
1755192515.8185258,T6_feedback,cycle_316_1755192515793,success:True,
1755192515.8220804,T4a_wrist_tf,cycle_316_1755192515793,wrist,
1755192515.8236313,T1_image,cycle_317_1755192515823,640x480,
1755192515.8298671,T5_command,cycle_317_1755192515823,arm_pose,
1755192515.8424008,T6_feedback,cycle_317_1755192515823,success:True,
1755192515.8574874,T4a_wrist_tf,cycle_317_1755192515823,wrist,
1755192515.9032848,T1_image,cycle_318_1755192515860,640x480,
1755192515.9044309,T1_image,cycle_319_1755192515904,640x480,
1755192515.904503,T4a_wrist_tf,cycle_318_1755192515860,wrist,
1755192515.9253428,T4a_wrist_tf,cycle_319_1755192515904,wrist,
1755192515.927835,T1_image,cycle_320_1755192515927,640x480,
1755192515.9594166,T1_image,cycle_321_1755192515959,640x480,
1755192515.9610987,T4a_wrist_tf,cycle_320_1755192515927,wrist,
1755192515.9681373,T5_command,cycle_321_1755192515959,gripper_open,
1755192515.977732,T6_feedback,cycle_321_1755192515959,success:True,
1755192515.985094,T5_command,cycle_321_1755192515959,arm_pose,
1755192516.0023892,T4a_wrist_tf,cycle_321_1755192515959,wrist,
1755192516.011088,T1_image,cycle_322_1755192516005,640x480,
1755192516.0113547,T6_feedback,cycle_321_1755192515959,success:True,
1755192516.0274084,T1_image,cycle_323_1755192516027,640x480,
1755192516.0418959,T4a_wrist_tf,cycle_322_1755192516005,wrist,
1755192516.058798,T1_image,cycle_324_1755192516058,640x480,
1755192516.0707912,T4a_wrist_tf,cycle_323_1755192516027,wrist,
1755192516.097198,T1_image,cycle_325_1755192516097,640x480,
1755192516.1060908,T4a_wrist_tf,cycle_324_1755192516058,wrist,
1755192516.1274102,T1_image,cycle_326_1755192516127,640x480,
1755192516.1314068,T4a_wrist_tf,cycle_325_1755192516097,wrist,
1755192516.1587238,T1_image,cycle_327_1755192516158,640x480,
1755192516.164842,T4a_wrist_tf,cycle_326_1755192516127,wrist,
1755192516.1730437,T5_command,cycle_327_1755192516158,gripper_open,
1755192516.1842382,T6_feedback,cycle_327_1755192516158,success:True,
1755192516.1952987,T5_command,cycle_327_1755192516158,arm_pose,
1755192516.2008293,T6_feedback,cycle_327_1755192516158,success:True,
1755192516.203499,T1_image,cycle_328_1755192516196,640x480,
1755192516.2065034,T4a_wrist_tf,cycle_327_1755192516158,wrist,
1755192516.2274334,T1_image,cycle_329_1755192516227,640x480,
1755192516.2389112,T4a_wrist_tf,cycle_328_1755192516196,wrist,
1755192516.260021,T1_image,cycle_330_1755192516259,640x480,
1755192516.2837663,T4a_wrist_tf,cycle_329_1755192516227,wrist,
1755192516.2957425,T1_image,cycle_331_1755192516295,640x480,
1755192516.3148115,T4a_wrist_tf,cycle_330_1755192516259,wrist,
1755192516.3248477,T1_image,cycle_332_1755192516324,640x480,
1755192516.3490224,T4a_wrist_tf,cycle_331_1755192516295,wrist,
1755192516.3615892,T1_image,cycle_333_1755192516361,640x480,
1755192516.3728878,T4a_wrist_tf,cycle_332_1755192516324,wrist,
1755192516.3929174,T1_image,cycle_334_1755192516392,640x480,
1755192516.4048862,T4a_wrist_tf,cycle_333_1755192516361,wrist,
1755192516.4087906,T5_command,cycle_334_1755192516392,gripper_open,
1755192516.4260752,T1_image,cycle_335_1755192516426,640x480,
1755192516.4338045,T6_feedback,cycle_335_1755192516426,success:True,
1755192516.4359484,T4a_wrist_tf,cycle_334_1755192516392,wrist,
1755192516.4414122,T5_command,cycle_335_1755192516426,arm_pose,
1755192516.4485319,T6_feedback,cycle_335_1755192516426,success:True,
1755192516.4641113,T1_image,cycle_336_1755192516459,640x480,
1755192516.4660277,T4a_wrist_tf,cycle_335_1755192516426,wrist,
1755192516.484015,T4a_wrist_tf,cycle_336_1755192516459,wrist,
1755192516.4910195,T1_image,cycle_337_1755192516490,640x480,
1755192516.5199394,T4a_wrist_tf,cycle_337_1755192516490,wrist,
1755192516.5274189,T1_image,cycle_338_1755192516527,640x480,
1755192516.5480678,T4a_wrist_tf,cycle_338_1755192516527,wrist,
1755192516.5578334,T1_image,cycle_339_1755192516557,640x480,
1755192516.5852122,T4a_wrist_tf,cycle_339_1755192516557,wrist,
1755192516.5917768,T1_image,cycle_340_1755192516591,640x480,
1755192516.6269007,T4a_wrist_tf,cycle_340_1755192516591,wrist,
1755192516.6279745,T5_command,cycle_340_1755192516591,gripper_open,
1755192516.6301138,T1_image,cycle_341_1755192516628,640x480,
1755192516.6361349,T6_feedback,cycle_341_1755192516628,success:True,
1755192516.6453166,T5_command,cycle_341_1755192516628,arm_pose,
1755192516.6523128,T6_feedback,cycle_341_1755192516628,success:True,
1755192516.6613655,T4a_wrist_tf,cycle_341_1755192516628,wrist,
1755192516.6651313,T1_image,cycle_342_1755192516665,640x480,
1755192516.6919231,T4a_wrist_tf,cycle_342_1755192516665,wrist,
1755192516.6962745,T1_image,cycle_343_1755192516696,640x480,
1755192516.7215207,T4a_wrist_tf,cycle_343_1755192516696,wrist,
1755192516.7267118,T1_image,cycle_344_1755192516726,640x480,
1755192516.7475011,T4a_wrist_tf,cycle_344_1755192516726,wrist,
1755192516.7584908,T1_image,cycle_345_1755192516758,640x480,
1755192516.7879994,T4a_wrist_tf,cycle_345_1755192516758,wrist,
1755192516.7914271,T1_image,cycle_346_1755192516791,640x480,
1755192516.8173885,T4a_wrist_tf,cycle_346_1755192516791,wrist,
1755192516.8249323,T1_image,cycle_347_1755192516824,640x480,
1755192516.853523,T4a_wrist_tf,cycle_347_1755192516824,wrist,
1755192516.9053924,T5_command,cycle_348_1755192516860,gripper_open,
1755192516.9064865,T1_image,cycle_348_1755192516860,640x480,
1755192516.9084036,T6_feedback,cycle_348_1755192516860,success:True,
1755192516.90869,T1_image,cycle_349_1755192516907,640x480,
1755192516.9093356,T5_command,cycle_349_1755192516907,arm_pose,
1755192516.9098463,T4a_wrist_tf,cycle_348_1755192516860,wrist,
1755192516.915238,T6_feedback,cycle_349_1755192516907,success:True,
1755192516.9271066,T1_image,cycle_350_1755192516927,640x480,
1755192516.9501114,T4a_wrist_tf,cycle_349_1755192516907,wrist,
1755192516.9649744,T1_image,cycle_351_1755192516964,640x480,
